SDSS_dr8objid	GZ_dr8objid
1237659754457530555	1237663783137378520
1237659754457989329	1237663783137837250
1237659754461003941	1237663783140851874
1237659754464477319	1237663783144325267
1237659754465132708	1237663783144980514
1237659754465460344	1237663783145308280
1237659754982015196	1237663783661863120
1237659754982342806	1237663783662190703
1237659754983915741	1237663783663763628
1237659754985160821	1237663783664943262
1237659754985291793	1237663783665074262
1237659754995188061	1237663783675035784
1237659754996039962	1237663783675887879
1237659755522359481	1237663784202207321
1237659755525963874	1237663784205811792
1237659755528454281	1237663784208302210
1237659756060868630	1237663784740716552
1237659756061589670	1237663784741437630
1237659756062769345	1237663784742617217
1237659756072009849	1237663784751857789
1237663548507292066	1237663786876993881
1237663786878173564	1237663786878173564
1237663531867111656	1237663786879811943
1237663786891411640	1237663786891411640
1237663787422908489	1237663787422908489
1237663787952439575	1237663787952439575
1237663787954405708	1237663787954405708
1237663788494880944	1237663788494880944
1237663789027492030	1237663789027492030
1237663789029982544	1237663789029982544
1237663789033848930	1237663789033848929
1237663789035683846	1237663789035683846
1237663531867832706	1237663915727978555
1237663531870126142	1237663915730272305
1237663531870191740	1237663915730337918
1237663915738464267	1237663915738464267
1237663916265767236	1237663916265767236
1237663916267012216	1237663916267012216
1237663916268192002	1237663916268192002
1237663916803490080	1237663916803490080
1237663916804800736	1237663916804800736
1237663916809650291	1237663916809650291
1237663916809650391	1237663916809650391
1237663917334659614	1237663917334659614
1237663917335249433	1237663917335249433
1237663917341671592	1237663917341671592
1237663917343309887	1237663917343309887
1237663917346455790	1237663917346455790
1237663917873037555	1237663917873037555
1237663917873430698	1237663917873430698
1237663918413906113	1237663918413906113
1237664875117543470	1237664091822751833
1237664879949185179	1237664091829764239
1237664092359688262	1237664092359688262
1237662224584212695	1237664092899901620
1237662225124425808	1237664093440049401
1237662225659396161	1237664093975085274
1237662225661624535	1237664093977313480
1237660671424528483	1237664104702935204
1237664130475229312	1237664104703656093
1237664131014394039	1237664105242820842
1237664131552706611	1237664105781133373
1237664132089250042	1237664106317676830
1237664132622909523	1237664106851336294
1237664132623958077	1237664106852450313
1237664132624351355	1237664106852778195
1237671260131688631	1237664107388928157
1237664130479620217	1237664130479620217
1237664130479816738	1237664130479816738
1237664131017736382	1237664131017736382
1237664131018260659	1237664131018260659
1237664131018326096	1237664131018326096
1237664131019047046	1237664131019047046
1237664131019243694	1237664131019243694
1237664131548774545	1237664131548774545
1237664132092985373	1237664132092985373
1237664132095148076	1237664132095148076
1237664132627693684	1237664132627693684
1237664132629987439	1237664132629987439
1237664132631756946	1237664132631756946
1237668494163640380	1237664133164302446
1237664133167448135	1237664133167448135
1237664133169086552	1237664133169086552
1237660670879072661	1237664285095166352
1237664285632692493	1237664285632692493
1237664286702699602	1237664286702699602
1237664286708793571	1237664286708793571
1237664130486567075	1237664289386725521
1237664289397932104	1237664289397932104
1237664131023306968	1237664289923465440
1237664289928773726	1237664289928773726
1237664289935392928	1237664289935392928
1237664289937096857	1237664289937096857
1237662636362694745	1237664289939325069
1237664290473050156	1237664290473050156
1237664290474229990	1237664290474229990
1237664290475081933	1237664290475081933
1237664132096917636	1237664290997141628
1237664291001794667	1237664291001794667
1237664291003236468	1237664291003236468
1237664291010248873	1237664291010248873
1237664291535192168	1237664291535192168
1237664291535388915	1237664291535388915
1237664291542073541	1237664291542073541
1237664291543777433	1237664291543777433
1237664291547775111	1237664291547775111
1237664291549610224	1237664291549610224
1237664292075077715	1237664292075077715
1237664292075733312	1237664292075733312
1237664292076388436	1237664292076388436
null	1237664292086874308
1237664293682675844	1237664293682675844
1237664293686083662	1237664293686083662
1237664293687066715	1237664293687066715
1237664294220070927	1237664294220070927
1237664294222823676	1237664294222823676
1237664294223675627	1237664294223675627
1237664294224134260	1237664294224134260
1237664294759694500	1237664294759694500
1237664294761070963	1237664294761070963
1237664294761529597	1237664294761529597
1237664295296696513	1237664295296696513
1237664295297286418	1237664295297286418
1237664295297351885	1237664295297351885
1237664295298400478	1237664295298400478
1237664295829504206	1237664295829504206
1237664295830355998	1237664295830355998
1237664295830356197	1237664295830356197
1237664295832191305	1237664295832191305
1237664670057889880	1237664296365785212
1237664296368079032	1237664296368079032
null	1237664324825972924
1237664336639623205	1237664336639623205
1237664336642113577	1237664336642113577
1237664337179574306	1237664337179574306
null	1237664337707139174
1237664337711399036	1237664337711399036
1237664337718018160	1237664337718018160
1237664338783502514	1237664338783502514
1237664338792349843	1237664338792349843
1237664339326337046	1237664339326337046
1237664339328172120	1237664339328172120
1237664667361411131	1237664667361411131
1237664667363573910	1237664667363573910
1237664667364491322	1237664667364491322
1237664667367637050	1237664667367637050
1237664667370586197	1237664667370586197
1237664667371044924	1237664667371044924
1237664667371503713	1237664667371503713
1237664667886682420	1237664667886682420
1237664667886682431	1237664667886682431
1237664667886813326	1237664667886813326
1237664667887337790	1237664667887337790
1237664667887927492	1237664667887927492
1237664667888123987	1237664667888123987
1237664667900248307	1237664667900248307
1237664667904442517	1237664667904442517
1237664667907981318	1237664667907981318
1237664668420669728	1237664668420669728
1237664668421259427	1237664668421259427
1237664668423487717	1237664668423487717
1237664668424012025	1237664668424012025
null	1237664668437053549
1237664668441706560	1237664668441706560
1237664668443607076	1237664668443607076
1237664668445900977	1237664668445900977
1237664668446752910	1237664668446752910
1237664668962324777	1237664668962324777
1237664668971696235	1237664668971696235
1237662225668833355	1237664668973203504
1237664668973793415	1237664668973793415
1237664668976808154	1237664668976808154
1237664668979429410	1237664668979429410
1237664669512630423	1237664669512630423
1237664669513810080	1237664669513810080
1237662226214486039	1237664669518856257
1237664670053564475	1237664670053564475
1237664672178438320	1237664672178438320
1237664672182698172	1237664672182698172
1237664672713539676	1237664672713539676
1237664672718127208	1237664672718127208
1237664673252835444	1237664673252835444
1237664674323103848	1237664674323103848
1237664674324349051	1237664674324349051
1237664674325921957	1237664674325921957
1237661976016519311	1237664813374832837
1237654880732774592	1237664814988263512
1237655124482261003	1237664814989181046
1237664817673076828	1237664817673076828
1237664817675567228	1237664817675567228
1237664817676746832	1237664817676746832
1237664818206343339	1237664818206343339
1237664818208833613	1237664818208833613
null	1237664818740854846
1237664818749767831	1237664818749767831
1237664818754355267	1237664818754355267
1237664819282444366	1237664819282444366
1237664819817742372	1237664819817742372
1237664819818790956	1237664819818790956
1237664819822592065	1237664819822592065
1237664820356186263	1237664820356186263
1237665128516289049	1237664834847572633
1237665128517010139	1237664834848293675
1237665098456367367	1237664834851897471
1237665129060827278	1237664834855174448
1237665098999333013	1237664834857992379
1237665129603530849	1237664834861072464
1237664835390931149	1237664835390931149
1237664835925180449	1237664835925180449
1237664835927212246	1237664835927212246
1237664835927670963	1237664835927670963
1237664835930030311	1237664835930030311
1237664835932127459	1237664835932127459
1237664835934814390	1237664835934814390
1237664836466311552	1237664836466311552
1237664836470374509	1237664836470374509
1237664836471619657	1237664836471619657
1237664836996104689	1237664836996104689
1237664837006131354	1237664837006131354
1237664837006262458	1237664837006262458
1237664818755797156	1237664844510920921
1237664852038254672	1237664852038254672
1237665129633546420	1237664852038516841
1237665103293579539	1237664852042318141
1237665103294496970	1237664852043170064
1237664818220105832	1237664852565164133
1237664852568375387	1237664852568375387
1237664852569948273	1237664852569948273
1237664852573421967	1237664852573421967
1237664852575912202	1237664852575912202
1237664852576502101	1237664852576502101
1237664852578533557	1237664852578533557
1237664853102493881	1237664853102493881
1237664853103607947	1237664853103607947
1237664853103804586	1237664853103804586
1237664853104197774	1237664853104197774
1237664853113504130	1237664853113504130
1237664853114683699	1237664853114683699
1237664853115208064	1237664853115208064
1237664853115339059	1237664853115339059
1237664853115601151	1237664853115601151
1237664853642051767	1237664853642051767
1237664853648277679	1237664853648277679
1237664853650047238	1237664853650047238
1237664853650309339	1237664853650309339
1237664853650309402	1237664853650309402
1237664853650899204	1237664853650899204
1237664853654503640	1237664853654503640
1237664854184886357	1237664854184886357
1237664854187180361	1237664854187180361
1237664854190063917	1237664854190063917
1237664854190194872	1237664854190194872
1237664854713958492	1237664854713958492
1237664854714482716	1237664854714482716
1237662224085483693	1237664854724903116
1237662224085680349	1237664854725165220
1237662224085876998	1237664854725361905
1237657775002222679	1237664869744443725
1237665129605169341	1237664869753487485
1237665096857682075	1237664869754929191
1237661384381563026	1237664871897170061
1237661136882630769	1237664871898415122
1237664339316768941	1237664871900053653
1237664874576806609	1237664874576806609
1237664875657232593	1237664875657232593
1237664878338703379	1237664878338703379
1237664878345453727	1237664878345453727
1237664878877868093	1237664878877868093
1237664878880882855	1237664878880882855
1237664879417884848	1237664879417884848
1237664879419064414	1237664879419064414
1237664880491954207	1237664880491954207
1237662223520497750	1237664880492478663
1237665096859123830	1237665015236067482
1237665016311447593	1237665016311447593
1237665016311709953	1237665016311709953
null	1237665016314003638
1237665098469867534	1237665016846745786
1237665016849236076	1237665016849236076
1237665016850677837	1237665016850677837
1237665017387483302	1237665017387483302
1237665023827771521	1237665023827771521
1237665023831507034	1237665023831507034
1237665023832686696	1237665023832686696
1237665023832883255	1237665023832883255
1237665023833342069	1237665023833342069
1237665024370409688	1237665024370409688
1237665024900399332	1237665024900399332
1237665024900858129	1237665024900858129
1237665024911212759	1237665024911212759
1237665025439695021	1237665025439695021
1237665025449853138	1237665025449853138
1237665017388335222	1237665025973682315
1237665025976107130	1237665025976107130
1237665025976565891	1237665025976565891
1237665025977024587	1237665025977024587
1237665025979056249	1237665025979056249
1237665129623912572	1237665025985085598
1237665025987182729	1237665025987182729
1237664336639492190	1237665026509963353
1237665017924812932	1237665026510225437
1237665026513174602	1237665026513174602
1237665026515337304	1237665026515337304
1237665026520711221	1237665026520711221
1237665096854798550	1237665096854798550
1237665096856633463	1237665096856633463
1237665097387344014	1237665097387344014
1237665097919300153	1237665097919300153
1237665098461675730	1237665098461675730
1237665098464100499	1237665098464100499
1237665099000119400	1237665099000119400
1237665101139083402	1237665101139083402
1237665101139869764	1237665101139869764
1237665101142098097	1237665101142098097
1237665101142229156	1237665101142229156
null	1237665101147406442
1237665101675167932	1237665101675167932
1237665101682835647	1237665101682835647
1237665101683294262	1237665101683294262
1237665102216102110	1237665102216102110
1237665102217740433	1237665102217740433
1237665102746091588	1237665102746091588
1237665102750220509	1237665102750220509
1237665102750875822	1237665102750875822
1237665102751989833	1237665102751989833
1237665102758347032	1237665102758347032
1237662696496365887	1237665103827370102
1237664886926409954	1237665103834120455
1237665126920683725	1237665126920683725
1237665370114687139	1237665126923960437
1237665370114883670	1237665126924157003
1237665126934904900	1237665126934904900
1237665126941524116	1237665126941524116
1237665126944276622	1237665126944276622
1237665126945194108	1237665126945194108
1237665352932065531	1237665126949585051
1237665127476691111	1237665127476691111
1237665127478329463	1237665127478329463
1237665127482851551	1237665127482851551
1237665127485735115	1237665127485735115
1237665127488946459	1237665127488946459
1237665127492419858	1237665127492419858
1237665127990100148	1237665127990100148
1237665127990755465	1237665127990755465
1237665128000454718	1237665128000454718
1237665128001765475	1237665128001765475
1237665128011858018	1237665128011858018
1237665128013955176	1237665128013955176
1237665128017297584	1237665128017297584
1237665128019591365	1237665128019591365
1237665128021360773	1237665128021360773
1237665128024178909	1237665128024178909
1237665128024834261	1237665128024834261
1237665128027914530	1237665128027914530
1237665128027914538	1237665128027914538
1237665128028045494	1237665128028045494
1237665128531624022	1237665128531624022
1237665128537981026	1237665128537981026
1237665128545058917	1237665128545058917
1237665128550957098	1237665128550957098
1237665128556789884	1237665128556789884
1237665128556986519	1237665128556986519
1237665128560001209	1237665128560001209
1237665128560787622	1237665128560787622
1237665128560853119	1237665128560853119
1237665128562163717	1237665128562163717
1237665128563605746	1237665128563605746
1237665129066201224	1237665129066201224
1237665129081667777	1237665129081667777
1237665129083371623	1237665129083371623
1237665129083371687	1237665129083371687
1237665129083895926	1237665129083895926
1237665129084485701	1237665129084485701
1237665129085141019	1237665129085141019
1237665129090580755	1237665129090580755
1237665129098772597	1237665129098772597
1237665129099362421	1237665129099362421
1237665129610936584	1237665129610936584
1237665129617424528	1237665129617424528
1237665129625747532	1237665129625747532
1237665443138896031	1237665178452492472
1237665178988118127	1237665178988118127
1237665178989297825	1237665178989297825
1237665179521187909	1237665179521187909
1237665179521319098	1237665179521319098
1237665179521581081	1237665179521581081
1237665179522236633	1237665179522236633
1237665180057010279	1237665180057010279
1237665180060024994	1237665180060024994
1237665180063694933	1237665180063694933
1237665225694183554	1237665225694183554
1237665225699491882	1237665225699491882
1237665225699950667	1237665225699950667
1237665225703489789	1237665225703489789
1237665226237083739	1237665226237083739
1237665226237083742	1237665226237083742
1237665226239508564	1237665226239508564
1237665226240753841	1237665226240753841
1237665226767204420	1237665226767204420
1237665226770809046	1237665226770809046
1237665226772250731	1237665226772250731
1237665226775068788	1237665226775068788
1237665227303026837	1237665227303026837
1237665227304140990	1237665227304140990
1237665227308925110	1237665227308925110
1237665227841667141	1237665227841667141
1237665227846320263	1237665227846320263
1237665228382666835	1237665228382666835
1237665228385091728	1237665228385091728
1237665228385157136	1237665228385157136
1237665537080557601	1237665230522614177
1237665232134865274	1237665232134865274
1237665328775430231	1237665328775430231
1237665328779362351	1237665328779362351
1237665328781787226	1237665328781787226
1237665328784277555	1237665328784277555
1237665328784998502	1237665328784998502
1237665329309876326	1237665329309876326
1237665329316298853	1237665329316298853
1237665329320755213	1237665329320755210
1237665329324032145	1237665329324032145
1237665329846878225	1237665329846878225
1237665329852317821	1237665329852317821
1237665329854021699	1237665329854021699
1237665329858085016	1237665329858085016
1237665329858871424	1237665329858871424
1237665329861886125	1237665329861886125
1237665330382504084	1237665330382504084
1237665330385387622	1237665330385387622
1237665330392268826	1237665330392268826
1237665330393448510	1237665330393448510
1237665330398691353	1237665330398691353
1237665330919243884	1237665330919243882
1237665330921078958	1237665330921078958
1237665330931630174	1237665330931630174
1237665331464437871	1237665331464437871
1237665331468566669	1237665331468566669
1237665331474071644	1237665331474071644
1237665430245933305	1237665350243975243
1237665443136667879	1237665350245482772
1237665329864573051	1237665351317454928
1237665329865621627	1237665351318503492
1237665351321518293	1237665351321518293
1237665351858323488	1237665351858323488
1237665352394211420	1237665352394211420
1237665352394801365	1237665352394801365
1237662504297103514	1237665354544054504
1237661387080138810	1237665355084005428
1237655373035601967	1237665355085906031
1237655128764842221	1237665355087282282
1237662702400438424	1237665355091280023
1237659330314502523	1237665355622383861
1237659330851111083	1237665355622711498
1237654950526124225	1237665355627167765
1237659131682947190	1237665356156829886
1237659119334391892	1237665356156960828
1237661386542874935	1237665356157878638
1237665367960781023	1237665367960781023
1237665368499748992	1237665368499748992
1237665368506499231	1237665368506499231
1237665368506761410	1237665368506761410
1237665369044418636	1237665369044418636
1237665369571721366	1237665369571721366
1237665369577160813	1237665369577160813
1237665369578668193	1237665369578668193
1237665369581617243	1237665369581617243
1237665370115670173	1237665370115670173
1237665429715616019	1237665371719794917
1237665429716074676	1237665371720253605
1237665372255813835	1237665372255813835
1237665372257583417	1237665372257583417
1237665372257648911	1237665372257648911
1237665372793339968	1237665372793339968
1237665372795175066	1237665372795175066
1237665373867278695	1237665373867278695
1237671691763187875	1237665373870751774
1237671691763318837	1237665373870817358
1237665427553124486	1237665427553124486
1237665427553386655	1237665427553386655
1237665427556794435	1237665427556794435
1237665427557777599	1237665427557777599
1237665427559088268	1237665427559088268
1237665550505672863	1237665427566362809
1237665549976469764	1237665427574030593
1237665428090061071	1237665428090061071
1237665428090650745	1237665428090650745
1237665428095238165	1237665428095238165
1237665428095566018	1237665428095566018
1237665428096090302	1237665428096090302
1237665428097663154	1237665428097663154
1237665428101791845	1237665428101791845
1237665428104151256	1237665428104151256
1237665428628308165	1237665428628308165
1237665428635058410	1237665428635058410
1237665428635910321	1237665428635910321
1237665428636696812	1237665428636696812
1237665428638793824	1237665428638793824
1237665428642398311	1237665428642398311
1237665428645085509	1237665428645085509
1237665429169307667	1237665429169307667
1237665429178482911	1237665429178482911
1237665429181956230	1237665429181956230
1237665429182677485	1237665429182677485
1237665430238920844	1237665430238920844
1237665328788602910	1237665430243442761
1237665430244491336	1237665430244491336
1237665328790241408	1237665430245081259
1237665440439861319	1237665440439861319
1237665440443007089	1237665440443007089
1237665440978829424	1237665440978829424
1237665440982630574	1237665440982630574
1237665440982827046	1237665440982827046
1237665440988463229	1237665440988463229
1237665549976797655	1237665441000391094
1237665441513209958	1237665441513209958
1237665441513537647	1237665441513537647
1237665441516093529	1237665441516093529
1237665441518518400	1237665441518518400
1237665441519697947	1237665441519697947
1237665441523499019	1237665441523499019
1237665441523499143	1237665441523499143
1237665441523695762	1237665441523695762
1237665441525137544	1237665441525137541
1237665441525334078	1237665441525334078
1237665441526579450	1237665441526579450
1237665441530970294	1237665441530970294
1237665442053030039	1237665442053030039
1237665442057158784	1237665442057158784
1237665442057289834	1237665442057289834
1237665442059845769	1237665442059845769
1237665442071773260	1237665442071773260
1237665442072035687	1237665442072035687
1237665442074132939	1237665442074132939
1237665442590359607	1237665442590359607
1237665442591735863	1237665442591735863
1237665442592653389	1237665442592653389
1237665442593308752	1237665442593308752
1237665442600124438	1237665442600124438
1237665443123363894	1237665443123363894
1237667441903796475	1237665530633126203
1237665530643742759	1237665530643742759
1237665530647085098	1237665530647085098
null	1237665530648789377
1237667442440274191	1237665531169669355
1237667442441191433	1237665531170521100
1237665531173011478	1237665531173011478
1237665531176681636	1237665531176681636
1237665531179696351	1237665531179696351
1237665531181334623	1237665531181334623
1237665531182514289	1237665531182514289
1237665531182973263	1237665531182973263
1237665531183169736	1237665531183169736
1237665531188478406	1237665531188478406
1237665531710144690	1237665531710144690
1237665531712569488	1237665531712569488
1237665531713552526	1237665531713552526
1237665531713814776	1237665531713814776
1237665531714404549	1237665531714404549
1237665531715846405	1237665531715846405
1237665531716173973	1237665531716173973
1237665531716698256	1237665531716698256
1237665531717222484	1237665531717222484
1237665531718271332	1237665531718271332
1237665531724169735	1237665531724169735
1237667443513950318	1237665532243279986
1237667443515195491	1237665532244525228
1237665532246687894	1237665532246687894
1237665532246687991	1237665532246687991
1237665532249112656	1237665532249112656
1237665532250947851	1237665532250947851
1237665532251734171	1237665532251734171
1237665532254093510	1237665532254093510
1237665532257828988	1237665532257828988
1237665532260909380	1237665532260909380
1237665532261695598	1237665532261695598
1237665532784017413	1237665532784017413
1237665532793847907	1237665532793847907
1237665532793913498	1237665532793913498
1237665532797190510	1237665532797190510
1237665440998556042	1237665532797583771
1237665427561906417	1237665533323837604
1237665440991871235	1237665533327769648
1237665428107886774	1237665533332947256
1237665441534247188	1237665533333274867
1237665441534967894	1237665533333995585
1237665429717385497	1237665534929666278
1237665535466668214	1237665535466668214
1237665535467126979	1237665535467126979
1237665535468109992	1237665535468109992
1237665535471649177	1237665535471649177
1237665536001572941	1237665536001572941
1237665536003539286	1237665536003539286
1237665536004522368	1237665536004522368
1237665536538837231	1237665536538837231
1237665106505629964	1237665537618411807
1237668337393795303	1237665547823612151
1237665548349669458	1237665548349669458
1237665548352094314	1237665548352094314
1237665548354256955	1237665548354256955
1237665548357927175	1237665548357927175
1237665548362514752	1237665548362514752
1237665548886081638	1237665548886081638
1237665548889686099	1237665548889686099
1237665548890013911	1237665548890013911
1237665548891128038	1237665548891128038
1237665548899844162	1237665548899844162
1237665548903842074	1237665548903842074
1237665549424263354	1237665549424263354
1237665549424591036	1237665549424591036
1237665549425967170	1237665549425967170
1237665549427802199	1237665549427802199
1237665549430161605	1237665549430161605
1237665549430816928	1237665549430816928
1237665549433438420	1237665549433438420
1237665549436125336	1237665549436125336
1237665549436846221	1237665549436846221
1237665549440385302	1237665549440385302
1237665549963821173	1237665549963821173
1237665549964411076	1237665549964411076
1237665549967229221	1237665549967229221
1237665549967818906	1237665549967818906
1237665549969588528	1237665549969588528
1237665549971488916	1237665549971488916
1237665549973061811	1237665549973061811
1237665549973913977	1237665549973913977
1237665550501740705	1237665550501740705
1237665550502985918	1237665550502985918
1237665564994306269	1237665564994306269
1237665564994437295	1237665564994437295
1237665564995551385	1237665564995551385
1237665564999024915	1237665564999024915
1237667783926415786	1237665565002432989
1237667783394263327	1237665565007151489
1237667446738059278	1237665565529538595
1237667446738190485	1237665565529735284
1237665565538779391	1237665565538779391
1237665565546512986	1237665565546512986
1237665566077288717	1237665566077288717
1237665566077616410	1237665566077616410
1237665566081024116	1237665566081024113
1237665566085546041	1237665566085546041
1237665566607605869	1237665566607605869
1237665566608195708	1237665566608195708
1237665566609178837	1237665566609178837
1237665566610227429	1237665566610227429
1237665566612717757	1237665566612717757
1237665566612848729	1237665566612848729
1237665566614946096	1237665566614946096
1237665566617239917	1237665566617239917
1237665566619402442	1237665566619402442
1237667448348672142	1237665567140151603
1237667448349524157	1237665567141068964
1237665567141265543	1237665567141265543
1237665567143231638	1237665567143231638
1237665567150702815	1237665567150702815
1237665567151292650	1237665567151292650
1237665567152537820	1237665567152537820
1237665567153389853	1237665567153389853
1237665531189920346	1237665567158370927
1237665531190117087	1237665567158567143
1237665547814568039	1237665567679381559
1237665530641514761	1237665567683707087
1237665530643087575	1237665567685279952
1237665548357534024	1237665567685476554
1237665548358779008	1237665567686656212
1237665548900958563	1237665567691965102
1237665548901220360	1237665567692226750
1237665569292026155	1237665569292026155
1237665569292943573	1237665569292943573
1237665569293402241	1237665569293402241
1237665569294123327	1237665569294123327
1237651715874947376	1237665569297269263
1237651715875406121	1237665569297727949
1237651715876061523	1237665569298448867
1237665569829224735	1237665569829224735
1237665569832435729	1237665569832435729
1237665569835516156	1237665569835516156
1237665569835843901	1237665569835843901
1237665569840038411	1237665569840038411
1237665570365047135	1237665570365047135
1237665570367537418	1237665570367537418
1237665570368258352	1237665570368258352
1237665570370486713	1237665570370486713
1237665570371993963	1237665570371993963
1237665570372452869	1237665570372452869
1237665570373566875	1237665570373566875
1237665570373763420	1237665570373763420
1237665570899427521	1237665570899427521
1237665570900607184	1237665570900607184
1237665570902769772	1237665570902769772
1237665570905063677	1237665570905063677
1237665570911027336	1237665570911027336
1237665571435184325	1237665571435184325
1237665571436298443	1237665571436298443
1237665571444752611	1237665571444752611
1237665571446718903	1237665571446718903
1237665582172668159	1237665582172668159
1237662702407581710	1237665582185316448
1237662702407909422	1237665582185644123
1237665582713864364	1237665582713864364
1237665582714323110	1237665582714323110
1237665582714847346	1237665582714847346
1237665582716747993	1237665582716747993
1237665582722449844	1237665582722449844
1237665582722711864	1237665582722711864
1237665583247917320	1237665583247917320
1237665583253684398	1237665583253684398
1237665583254536403	1237665583254536403
1237665583259386128	1237665583259386128
1237665583263318500	1237665583263318500
1237665583794815448	1237665583794815448
1237665583796650346	1237665583796650346
1237665584324215028	1237665584324215028
1237665584324411636	1237665584324411636
1237665584324608221	1237665584324608221
1237665584331620898	1237665584331620898
1237665584331685999	1237665584331685999
1237665584336077508	1237665584336077508
1237665584336797812	1237665584336797812
1237665584862855373	1237665584862855373
1237649954403188792	1237666088978022510
1237652600641159482	1237666209272692962
1237652600104878442	1237666209273348477
1237655130385219869	1237666210315436473
1237652601178620213	1237666210346893703
1237655130384958216	1237666210852111244
1237652600642601199	1237666210884616552
null	1237666211385311401
1237652601179472127	1237666211421421803
1237655130385351507	1237666227494322719
1237659329784315920	1237666228028637655
1237656539657339065	1237666228600176670
1237656539657732315	1237666229137375427
1237657232768368788	1237666299479457990
1237657232771580082	1237666299482734712
1237657233305501775	1237666300016591063
1237657233309630620	1237666300020719764
1237657233310941248	1237666300022030452
1237657233842569314	1237666300553658520
1237657233844142091	1237666300555231278
1237657234379571374	1237666301090726012
1237657234922143810	1237666301633233024
1237656906361536657	1237666338114437272
1237657232755982461	1237666338115223701
1237657232757751922	1237666338116993064
1237656906897883333	1237666338650783946
1237657233292853372	1237666338652094593
1237657233829331010	1237666339188572256
1237657233829920911	1237666339189227634
1237657233831166078	1237666339190407286
1237657234367447116	1237666339726688362
1237657234367840400	1237666339727147132
1237657235440992306	1237666340800299015
1237657232762994825	1237666406846103699
1237656906886807761	1237666407363510521
1237656906889494845	1237666407366262989
1237656906889822317	1237666407366525124
1237657233296588892	1237666407379697742
1237657233298620546	1237666407381729397
1237657233833132155	1237666407916240984
1237657233833263190	1237666407916372030
1237657233833328743	1237666407916437595
1237656907960090846	1237666408436793598
1237656907960811755	1237666408437579903
1237657234375114853	1237666408458158230
1237657234375114934	1237666408458223807
1237657234375508217	1237666408458617105
1237659756071485544	1237666408459468988
1237667253988032967	1237667106885730819
1237667254528835766	1237667106889662653
1237667254528835769	1237667106889662655
1237667254529360103	1237667106890187059
1237667212114592209	1237667107424960946
1237667255065575453	1237667107426402363
1237667111717699796	1237667107428565213
1237667107960914289	1237667107960914289
1237667112255094795	1237667107965960200
1237667108498506073	1237667108498506073
1237667108498899221	1237667108498899221
1237665097377776309	1237667109032886498
1237667109034525188	1237667109034525188
1237667109035114986	1237667109035114986
1237667113329361074	1237667109040226439
1237665127979680305	1237667109570478676
1237667212662669434	1237667111188365491
1237667111719993499	1237667111719993499
1237667111720190009	1237667111720190009
null	1237667111721107613
1237667111727923276	1237667111727923276
1237667112258240534	1237667112258240534
1237667112260599851	1237667112260599851
1237667112261386428	1237667112261386428
1237667112796094587	1237667112796094587
1237667112799961244	1237667112799961244
1237667113335455893	1237667113335455893
1237667113337618580	1237667113337618580
1237665096850473082	1237667113868460215
1237667113869246581	1237667113869246581
1237667141793546276	1237667141793546276
1237667142330810487	1237667142330810487
1237667142858309754	1237667142858309754
1237667142860603719	1237667142860603719
1237667142860865630	1237667142860865630
1237667142862569573	1237667142862569573
1237667142865322003	1237667142865322003
1237665097379414448	1237667143394984373
1237665097380331690	1237667143395901567
1237667209982378076	1237667209982378076
1237667209987358723	1237667209987358723
1237667210516824280	1237667210516824280
1237667210519380118	1237667210519380118
1237667210521870340	1237667210521870340
1237667210523443301	1237667210523443301
1237667210528358569	1237667210528358554
1237667211041636767	1237667211041636767
1237667211042947353	1237667211042947353
1237667211045306712	1237667211045306712
1237667211048583252	1237667211048583252
1237667211057233940	1237667211057233940
1237667211059068991	1237667211059068991
1237667211060445307	1237667211060445307
1237667211063394467	1237667211063394467
1237667211579228499	1237667211579228499
1237667211583291700	1237667211583291700
1237667211585716369	1237667211585716369
1237667211590172859	1237667211590172859
1237667211592532060	1237667211592532060
1237667211594498194	1237667211594498194
1237667211595743360	1237667211595743360
1237667211600068658	1237667211600068658
1237665442048376989	1237667211602690239
1237667212116230209	1237667212116230209
1237667212124029119	1237667212124029119
1237667212125536272	1237667212125536272
1237667212131106931	1237667212131106931
1237667212132483087	1237667212132483087
1237667141255364788	1237667212658278610
1237667212663652473	1237667212663652473
1237667212669550697	1237667212669550697
1237667212671647900	1237667212671647900
1237667252922810533	1237667252922810533
1237667252935590043	1237667252935590043
1237667252935721065	1237667252935721065
1237667252936966304	1237667252936966304
1237667252940046441	1237667252940046441
1237667252943388779	1237667252943388779
1237667252943388804	1237667252943388804
1237667253461647399	1237667253461647399
1237667253472788513	1237667253472788513
1237667253473640641	1237667253473640641
1237667253479211152	1237667253479211152
1237667253990130080	1237667253990130080
1237667253994651711	1237667253994651711
1237667253994782950	1237667253994782950
1237667253996421304	1237667253996421304
1237667254010183868	1237667254010183868
1237667254014771254	1237667254014771254
1237667254017261718	1237667254017261718
1237667254018441375	1237667254018441375
1237667254019031139	1237667254019031139
1237667254530146545	1237667254530146545
1237667254537879678	1237667254537879678
1237667254538797209	1237667254538797209
1237667254540566787	1237667254540566787
1237667254550724895	1237667254550724895
1237667254552166532	1237667254552166532
1237667254553673826	1237667254553673826
1237667254555115706	1237667254555115706
1237667255068000347	1237667255068000347
1237667255068459328	1237667255068459328
1237667255077503096	1237667255077503096
1237667255087333492	1237667255087333492
1237667255089037546	1237667255089037546
1237667142320390416	1237667255599104169
1237667142320718099	1237667255599431983
1237665367425220746	1237667255611949195
1237665328770580658	1237667255618371793
