gxyName,alenRank,math_initial_theta,pitch_angle,math_initial_radius,relative_theta_start,relative_theta_end,r_start,r_end,used2rev,failed2rev,hasUndefinedEndpoints,arc_length,num_pixels,err_per_len,err_per_pixel,mean_intensity,brt_ratio_score,anovaF_score,clusOutputColor
1237648702968103043,22,7.000465,37.511963,169.285601,0.000000,0.126441,153.626458,169.285601,0,0,0,25.715957,236.000000,5.705384,0.621692,0.059944,5.705496,399.700293,[1 0 0.72]
1237648702968103043,23,12.097112,0.493363,123.428615,0.000000,0.204619,123.211328,123.428615,0,0,0,25.234585,415.000000,211.310180,12.848975,0.274623,1.857915,618.791183,[1 0 0.24]
1237648702968103043,24,7.199601,-20.301446,136.952085,0.000000,0.143077,136.952085,144.396208,0,0,0,21.455321,289.000000,32.118570,2.384478,0.111264,5.550221,353.519118,[0 0.16 1]
1237648702968103043,25,10.082044,51.741184,116.300061,0.000000,0.121240,99.726359,116.300061,0,0,0,21.107036,200.000000,31.309705,3.304275,0.128047,1.622897,43.562735,[1 0.72 0]
1237648702968103061,1,7.407631,-1.261572,71.944126,0.000000,5.145921,71.944126,80.577061,0,0,0,392.106590,8607.000000,1376.595537,62.713162,0.458649,1.365679,1223.940522,[0.4444 0 1]
1237648702968103061,2,6.749780,11.989486,143.464112,0.000000,1.718539,99.596565,143.464112,0,0,0,211.173555,3506.000000,230.608202,13.890004,0.205284,1.839497,1241.500891,[0.8889 0 1]
1237648702968103061,3,9.923873,5.260186,138.530019,0.000000,0.998024,126.368545,138.530019,0,0,0,132.653279,1041.000000,20.731236,2.641755,0.139905,2.075750,518.365947,[0 1 0.6667]
1237648702968103061,4,5.249359,-16.307716,49.412136,0.000000,1.712760,49.412136,81.556215,0,0,0,114.474862,2174.000000,660.661587,34.788015,0.658337,1.243674,424.748692,[0 0.8889 1]
1237648702968103061,5,6.675899,34.400661,114.911220,0.000000,0.976174,58.894231,114.911220,0,0,0,99.149235,1466.000000,451.611168,30.543589,0.450025,1.302003,186.164483,[0 0 1]
1237648702968103061,6,10.908112,-16.679793,111.496540,0.000000,0.628898,111.496540,134.616536,0,0,0,80.551102,896.000000,25.084120,2.255082,0.129863,2.360869,478.513156,[0 0.6667 1]
1237648702968103061,7,6.328726,21.033207,88.877377,0.000000,0.838401,64.384183,88.877377,0,0,0,68.243471,536.000000,71.997163,9.166672,0.509616,1.467610,242.995931,[0.2222 0 1]
1237648702968103061,8,11.201929,6.750093,110.508827,0.000000,0.601699,102.912447,110.508827,0,0,0,64.628592,709.000000,42.548505,3.878491,0.218345,2.139226,523.766117,[0 0.2222 1]
1237648702968103061,9,8.558382,65.131928,154.702629,0.000000,0.218514,96.550756,154.702629,0,0,0,64.094843,690.000000,203.546354,18.907640,0.155235,1.575162,104.854641,[0.8889 1 0]
